id	word	action	setJson	addFormsJson	addMeaningsJson	addQuizSensesJson	reason	evidence	expectedMeaningHash	expectedExampleHash
word_2cb5daea41c0	sweep	keep					KEEP_FORM_VARIANT	合法词形命中：sweep, sweeps	fa32e9a89c0883c39cdf5454a75876ff0333324e8515f4d15e6fbf20d5684082	c1f777305c2c3c4a69330f9d9a3affcd7c43de40234c3645e42149b0f2a966dc
word_fa2a9d3e709c	run	keep					KEEP_FORM_VARIANT	合法词形命中：run, runs	dd1488fd94c201f0dac16730b383a2fa79af831fc7ed199b3efa3589d7f1293a	d46dc5afd084e352b309a0318389577fbc10d04b044731bbbce43f0f0e5d6ab6
word_49f1a7449cc5	detail	keep					KEEP_FORM_VARIANT	合法词形命中：detail, details	221764cecca674f672eba7d7caf60a46620a6031f736889865a4be55f34489de	d86f1a2ab6f698f68d241e9b0e4d22be2acfffe0526f9dc7e98739857ccfb78e
word_dc500475cbfa	scratch	keep					KEEP_FORM_VARIANT	合法词形命中：scratch, scratched	ea9c4d04dee1a9aed3151a96c7c612c6a4dd978879a8bbd0712486857d2ef5e9	bc8482fac6525388421677f58a612a9258e869efbc8ebdf63fcd9f49b0a82fc1
word_0934a3822e0e	annoy	keep					KEEP_FORM_VARIANT	合法词形命中：annoy, annoyed	2c70259d8248afbef1c310d62e4d3a298ef11ec048c15e731caf4f81b87ba9da	3a53dfef8701fbb020b691c00479659ab3175007129d20e8991b27f50a5b37d7
word_296690b206c6	app	keep					REPAIR_EXAMPLE_IN_P0	已由batch-p0.tsv人工修复	7cdad8ac1fde249f53b4f47d43f3ea8fc4b7784c9df5c39acbc78a02e6645ff5	868fad7f0bf4f395d4532edb1500a41648e622aac47995498aaa4155b50c668e
word_f8ef5c75e5c7	chase	keep					KEEP_FORM_VARIANT	合法词形命中：chase, chased	d39dee72231b2db24cfac8abb50b441a78734b9143a7afc98a3975146ad27b36	7e9b2575ecd930c7f52c9b208fabecfd86b9632ccae2978dcb7f104794b82d44
word_d5cec54f187b	ghost	keep					KEEP_FORM_VARIANT	合法词形命中：ghost, ghosts	ee39ba4fa6dead7e27306f80d9e58a93453eee45b8a37990d8517197079bd193	cc2f9351decf6bffaefb2ae2f2a066a82b6057dd3675c92b6e0add06d9d5162f
word_f52c8fd1cd26	wave	keep					KEEP_FORM_VARIANT	合法词形命中：wave, waved	2fde05bb490bd73521a00ce6ec24c234fe98fa0f70f11b8efeb29c1d87bb44a3	934ce2434893e6dbf57cc59b9034744c30e9bff1ae574120d1a2d364b1b043da
word_f4ec476e630b	blow	keep					KEEP_FORM_VARIANT	合法词形命中：blow, blowing	8a3a48cca0c5dbf846513159347eefeda2d6ab155110fde8c73e6bb6e984d1f2	2702261a78e705bfa49608c837904fceae82718fa0a7e1a383285744b1943945
word_e0af14d85b16	mineral	keep					KEEP_FORM_VARIANT	合法词形命中：mineral, minerals	e8ccd4784a6cba9e274a30871ae0aac5f295c1849aa2ab16ec3fee2858ebe3af	7df040368df26ee04e4e75833778378ce81a1a1ea8b7e5d8aa9a71c6b2153bf0
word_6c81f9c79471	miner	keep					KEEP_FORM_VARIANT	合法词形命中：miner, miners	5e38b407f638548dcaeb3e314c373533a36b80c7ca1d5cda65ab5609544d6e65	4f435287a8039c53539086f9529dc1eca86c08668b8587961d3daca8ae6c6215
word_b9c8ebcd70a9	bedroom	keep					KEEP_FORM_VARIANT	合法词形命中：bedroom, bedrooms	c602b98d85df89a138b657bb624816dc9f3e4a9a66aa15cb4df4c3c62674ce56	720af4254d26db0077fcce9ad669a6ae035cb9eddf35675bb0605c126f1bbcc7
word_375fefe7fe96	creature	keep					KEEP_FORM_VARIANT	合法词形命中：creature, creatures	f0066de0af51d056a897feee676e2648fba2ab97d8fe167bc332eb4830d0f9e6	83844f4521bf58778089d7388286ebe2efb5f44423a80014299e3ddc203ff468
word_17d01fc75491	laugh	keep					KEEP_FORM_VARIANT	合法词形命中：laugh, laughed	5da16e21c54800a8a306ee39edbb84c222dfc00ea3608a0a1ab600a8de4cc0bc	3cdab7af15a4e34a0b0ab9a7decdfb278465edd31d064ac6f1f56e94ccd4aff0
word_10202f3acf76	shoe	keep					KEEP_FORM_VARIANT	合法词形命中：shoe, shoes	230483e2643b090e01664d87827ed9e0446d206f79b94fd881182904a4664d57	38b605253c89bf9140ec27b1d9a2bed828e82ae04d130895a00198e027f02da0
word_bf7b639e07e0	murmur	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	257c42503dc421778e5321ff9a4dac5ff9d961fc3ef3ff05366919a10d8db7d3	10265c668ca67c5e29a64de2fd0b3f58b1a2559baf5bb229b094afc2a5a4a0a7
word_3f4b3e08eb47	brick	keep					KEEP_FORM_VARIANT	合法词形命中：brick, bricks	ea06dfc2f7ec4d4310d90615165ea2b367fed330f2447f2f0c1ea608b688d90c	50013486b3880008a5dae80a136ebdea2475dd5f2bd3017740a06a416bc96406
word_e1a1098ae125	inch	keep					KEEP_FORM_VARIANT	合法词形命中：inch, inches	53a202112dabec4099c8888a8c0cb07df28fac3a439e6da708f84f5293ec7ebc	07d1226a6c9c56d2721ba5c165bc2e7ff68546d6196b21aeb2c1ef4fc33b660b
word_6bb358e7aff3	ignore	keep					KEEP_FORM_VARIANT	合法词形命中：ignore, ignored	e774a61fbaa619ac2d7747c7c314439e73c80b4493e34664bce06f717a0fa7af	ac38a7f9a7717eee9fcb1eafbf306cb1ad9045ada64e166d74e0e8216eb535f9
word_8092db046b1c	drama	keep					KEEP_FORM_VARIANT	合法词形命中：drama, dramas	8241c60f20b7d6142d99335cc252a84a29d4159cbc4a3291e0b32200451aaa2e	9e5137b2911446c3892239fa452cc38f05cd8b14897d34550bb1345d345dfe42
word_f78e15ef0374	feature	keep					KEEP_FORM_VARIANT	合法词形命中：feature, features	e30601dbb9887c5bb01c0bacf60b3f59d44f27d50acc3cec2c07f529a55483c2	ff524d62dc4cba2a88f0bfeb37899e2d1431fda612f747733bc95a7114fd2175
word_7a448c0ee6cd	noodle	keep					KEEP_FORM_VARIANT	合法词形命中：noodle, noodles	27ce0a24347594521dd7dc860b99d56ca62beabe9aab36063fd479620fa48902	04189b47c51ea707fd61e21a16cf38f3a9bec663a99b3bb59e1680e06487d8ef
word_8493a20590f4	option	keep					KEEP_FORM_VARIANT	合法词形命中：option, options	7f800f46ee97a5ada5a9166050ecc0ef6b4a903578f2a1b933750b1e9fae1257	89cfd9d85b56bafbd0c4569f19f99204b07c1b07fc13e9dfcbc56ce6d94d5cea
word_a9ae42667980	camel	keep					KEEP_FORM_VARIANT	合法词形命中：camel, camels	1aefdcb56143ef8898ffc4a3761f5b8a408ff2a7e9cd91bc38678afb261067ed	1c3417b142814220a00c8c03ca4fff33c4d4b15e7ea4a19bcaa18ec7330effef
word_9a5b9d221c5d	hour	keep					KEEP_FORM_VARIANT	合法词形命中：hour, hours	e1c562d05e4dc59c701cc9f1778021a72a57d8e98373d92440c71c33aaf686e3	0ab960e2a392e501dd469914780683f867a0b4e6d232b05b57432ada04330c99
word_354dfb909857	satellite	keep					KEEP_FORM_VARIANT	合法词形命中：satellite, satellites	7ba2d2026db8fbf6fd16f2c614f5bb9a0dbf144716ddfff29df1bd0f7848fab9	94dee19db2088c19167ecda4a041f9474c82b6bcb111a27ee157099e78c809eb
word_47a6af057115	persuade	keep					KEEP_FORM_VARIANT	合法词形命中：persuade, persuaded	4a1dd2033e7334a0430e8824cd70a8ea70bf29b2804ac09465129976516c5bc6	9eca556eb0af02fb53f6a9c3120a91c27299ddd32b441c044b16275a0d85b078
word_3f9a10ccd4ff	denote	keep					KEEP_FORM_VARIANT	合法词形命中：denote, denotes	c73c050b140bf50a326e2a05187f5fe32b8735c33859c247cdc1b7cfea747734	803c4ccdfd3869d157d811bb192ab195a399a0ec4c42dbd3fd35cfe1097b10a7
word_837f1900ddec	hen	keep					KEEP_FORM_VARIANT	合法词形命中：hen, hens	5a6ee9612a891e7eabd6fba8b5887b5aa4522899b64f3f28bd82462c01ac3bdc	857e55e0a2d30faf81ef3c03ec53c0cea2f0c13b2165789d8662a1c34c74ac4b
word_4fd645270a85	sport	keep					KEEP_FORM_VARIANT	合法词形命中：sport, sports	aec5dd02cf50149cfccccb207d7f12817f07caa171472e7c963605199bad5df8	e5f2a27d7a7521c05d00dc22a8fb133ae7087173b76dc087e419c10528c019a1
word_2ee57d8609c3	amaze	keep					KEEP_FORM_VARIANT	合法词形命中：amaze, amazed	644b6d997b803018f80ab30a5e5b38e1e115d4f352911bc968857fd68dee808b	a035ee3a400e86c67e5cd35084fe58b4396db7484aa6511afbbdc058d51d1ebd
word_65c01a54d578	settle	keep					KEEP_FORM_VARIANT	合法词形命中：settle, settled	19ccece4dd8752f5df2052ff69e4de3e7556fe75f4d27d9ad0dbb67b790511ca	51e2baaba530fb60f03a94e5883c83f419ada4f95b62d92a01967581bbfdca9e
word_b2e870f26089	regard	keep					KEEP_FORM_VARIANT	合法词形命中：regard, regards	2755b83eafd3adf880fc5c2b4c6986bb9676ca44d4cbd8c371ed5638588c886e	81b6e218c07f6b75909e410efcee559ba0f43ec22730c48597b7b518c540ecce
word_e2a41c4d2ac8	employ	keep					KEEP_FORM_VARIANT	合法词形命中：employ, employs	43ecc52ea3bc2bcaa19c00afac4fe19a12befc16eb15776859ec24437fbbb104	aaa2a2499d75f041e4aa479991eebdefe457a2fa56c20bdb7a94af1028efdb90
word_5c5f1d45b8a1	bless	keep					KEEP_FORM_VARIANT	合法词形命中：bless, blessed	fd902f1d9b5fe14c2a4ac9da5c48fb95ff675e11481e493f27fbdd520b2b9cbc	c3f1f674702cbc1062da640510ccafff1a85f1be0c79e9ecb1a024d17be2f8a2
word_117ce5e6e685	era	keep					REPAIR_EXAMPLE_IN_P0	已由batch-p0.tsv人工修复	c5cf34d0bc69c0d6295d5a4aa90855be38beff4d97fea2be54174de93da70cfc	2f012625a9f915c903f0beac754d957464cccd56b4e30ae8c1f55028dcab8120
word_b7455c3d6326	censor	keep					KEEP_FORM_VARIANT	合法词形命中：censor, censors	87123795ff4949c5f715505bc44d7add90985d6ceb8247ee5ad23dd2a039d69b	638002efa0ac409976528316d3d08f54fcb9248aab198ec0748c9d018c921677
word_c08485ac493e	yield	keep					KEEP_FORM_VARIANT	合法词形命中：yield, yielded	09b110f6fa46c551a18a78358611d575887face9d3f3405fc3866472dcb69eff	398c0f55446f217fbbf2a5b0acd97b9b1e521e7137daacafa87e41d8bfb9fee2
word_82630103eb94	alight	keep					KEEP_FORM_VARIANT	合法词形命中：alight, alighted	a4b5b5b1e3383adef79b9d50e61ef9b6e34a2c3a4ce9734823bfb91837d8b74d	864cbe2242d37c1b219fc57e0f4d6370b31002043e361e8805a038e67dc5c734
word_ddbafad5ce5c	injure	keep					KEEP_FORM_VARIANT	合法词形命中：injure, injured	e50790d58ad5e76a556e9de73e5269f6075d20e2f9a6d1dde7c4ebf899bbe60b	cf051762716846e083f70f9c15d1a2a65f53388e5649ddb6ff29d2dbd86a2fc2
word_37755c0355eb	donor	keep					KEEP_FORM_VARIANT	合法词形命中：donor, donors	e1370be25cfa02a31954b02900cd1dd82e95137870ed25cd8c1a1483aa598da4	7fdb6a8d371b94efd88128bf74bd79c9dc7a9d7c6b5950c58ef31067cdd4d7ab
word_41a9b2494363	commit	keep					KEEP_FORM_VARIANT	合法词形命中：commit, committed	dee02a3d7adaf1a674cfade9b0e3d8c757418db4d2c6f6fcb61965ce27b2109c	e166a7930e8bed67cea2fc0d2ac3f4081514c6691b46aeafe787147ae967e21f
word_d0a4093fd300	encounter	keep					KEEP_FORM_VARIANT	合法词形命中：encounter, encountered	7293bdf4c967c6be1be5d864fe01a94bbbcbb57cd7024c3de2e829024a9cdb60	53ee5ab267585aa8e4fe0c4ddb91a9feb69ed0139b4ff946c87e396baf00e438
word_f4dcf4cc7167	trace	keep					KEEP_FORM_VARIANT	合法词形命中：trace, traced	d822bdea033220168117da83b557f3c9fd68a48a26e06c620e8f7fe370162462	61de13e0a56075e39067998f25c6590b2c308f3dcd506d09ccfccf3cc457119c
word_99570290595d	sigh	keep					KEEP_FORM_VARIANT	合法词形命中：sigh, sighed	1808362319f9f879ba0c275d56c32a7da60d2a9539bf7a8670a6d6c4a9db92fc	e5eab82d25a5389e0a0bf06733f006dda471f32bfe63c7f0d8432bbd16593234
word_9d353ebda1d1	offer	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	6eb23fd8b4abd6f8ea809726b129fda93fb95daa8730f97928492b6c37043c50	aaa0a3042d3044faab0ea1c21b51324e9fc478a81d33982d18186e299797e9b5
word_b1092367fb57	peasant	keep					KEEP_FORM_VARIANT	合法词形命中：peasant, peasants	c99ee537e90de31451a158952e5d151ba5aea1900df4bd8e2ef80afc068cb39a	e9d3b7debb5b38fe561a09bbdfd54917cf66a16d5b6cf8da10f15022f2b8c6a5
word_7e435032e195	cater	keep					KEEP_FORM_VARIANT	合法词形命中：cater, caters	b35283b64ea2ba039e6123e0d8944bb2d046f43e177d310c8b4369c220137cc3	b52336f42ae6374d5277035b9e7e44ead07f8e43a775927eb0d368e163d343c6
word_ab3d21d0d2fe	exemplify	keep					KEEP_FORM_VARIANT	合法词形命中：exemplifies	eb5a7cc5f670141b719b2c892432378112f404ebdff82577a836229fce026a49	481250250188558fdb58022ff5a6ad7df091e4d15aa89b10c06e88c37ad06fe6
word_d994a2e86ff2	cat	keep					KEEP_FORM_VARIANT	合法词形命中：cat, cats	3c60f5e390d0096262677debd8b30f48e2811e4c2f127c34cc95fae7f07f427c	9b6df590f81bb8783da1c63a09b62aff56420bb3d59c22271426079881a112a6
word_d06913348465	practitioner	keep					KEEP_FORM_VARIANT	合法词形命中：practitioner, practitioners	839fbb61c033f7aeabb48661f9e341d9193a0f79d5e4086fb2c18f21afd1efbd	c74acc637d0e30114d53f8504abd70f3aefc35e1aaee8a2523a0e4c55010108b
word_fef2ff118473	immigrant	keep					KEEP_FORM_VARIANT	合法词形命中：immigrant, immigrants	483d8b99b9bf1f21c7495c5e9b9dda5e823f2802b93457ab6744eb9f0dd18cd3	938ead6507a384699fb3ddf7614ab3905497d2155b45a099d30b3fbdf6bae7e1
word_7bbdeb5ccb1d	confuse	keep					KEEP_FORM_VARIANT	合法词形命中：confuse, confused	d2a595a75e206e6b31e0825d206ec4232d6866a478943de6b8bc3b0deede929a	b1c24998f5a62defe6c5f92660defd86926e9dd17993c8b48049bf5347c2c812
word_c4569cbbf0ad	infer	keep					KEEP_FORM_VARIANT	合法词形命中：infer, inferred	03996942307992e33a473cb83cf145a0f358c23479fcc103657e9043ae77904c	2114af09b4adc269b0dde49a4c3f52fc1621fb7cfc09f2bb18ee058b45ffdf27
word_9d143d26aa5c	flee	keep					KEEP_FORM_VARIANT	合法词形命中：fled	476c0469ff3edef158beec36381bfd8405831d1ff9592bffc228e0e187db9d54	c02a20d1fe5152039e8901696bf4384bf987ff3cd6ff1b5c9a0b1d47d58f0aa0
word_e3e4c5d6a429	collocation	keep					KEEP_FORM_VARIANT	合法词形命中：collocation, collocations	337f50e7302a50fdd20e402b4cfa9b897199718431a0c92f391cb7b2b88d9648	0594f8ff4a9b7b14e29a8815f33df36c2aa35efb58af1892cb6d9c7af05feb49
word_68f8a0d44e61	prospect	keep					KEEP_FORM_VARIANT	合法词形命中：prospect, prospects	341f6c9f15f2c20d5859039732d0c9e14c38f77a3ff2e12155e7f6a0cdc103fe	0f2a7dee50baf61cd9d70b3ea4a5d888b9fdcda18d0f6712e50402d4b4e45661
word_4dbf7344abc6	unite	keep					KEEP_FORM_VARIANT	合法词形命中：unite, united	31b906aa6e45fbac7ca4e5467f0bca5d4b0b3c6d3ab5ac84365d348c6456bdd0	abd57647069d3bfba820df3dc1fa2626fe744eb1de9610875c942efa74560e42
word_0900d535583c	include	keep					KEEP_FORM_VARIANT	合法词形命中：include, includes	b3cdfccd8f8dac6255d83f97227b054074421681136a836fa04b138f982ff03c	c0ce014966b08eb0a41e5ee476b7fb3cdc69372a4dabd74889cf68c2151d6843
word_7441edeca04e	kick	keep					KEEP_FORM_VARIANT	合法词形命中：kick, kicked	8f04898f8601eb265eacac9523166dbaa648e91e467f955272226751ebae76a0	0bc4ab718bdacd90143391499431617034e3998660a126125b798c17083b7807
word_9d30397b2119	bay	keep					REPAIR_EXAMPLE_IN_P0	已由batch-p0.tsv人工修复	4e9bfee1d7edb6baebba4f19317c6bcc58a6d0ae776db06ad9af1bcc0edc5d7a	c32a04d71177e20b9deb8c26c23b8495a3cd80837408a5b5ce44702186217e63
word_5b0c347548a1	dominate	keep					KEEP_FORM_VARIANT	合法词形命中：dominate, dominates	6b6a37d83bf16a58fe27796f874898639680b9a17432d8d0258b951037ecf6eb	bc6cee5fd8bd578ab49d28417aa74f577306790c902424edf11014fec4a6bd20
word_c28c34c0c14b	correlate	keep					KEEP_FORM_VARIANT	合法词形命中：correlate, correlates	63dd8510a8f80902ffc5838a80e2122c245ad8f38a727441029182bfce4bd07d	8d9a01149375800c8155bc9abe366ca606d5e600c5ae0e1da1e05688d2a0fe05
word_981588fdf716	shareholder	keep					KEEP_FORM_VARIANT	合法词形命中：shareholder, shareholders	1e0ff9db353d26f4e432d53c28a4108ea96820d6a937b05ca60926572c10f34d	f2b79a04958e6bc8d2544d6ea465e46a69a9b84f5fddd4b10c4b1c2e27403b5a
word_0b0f94b38d57	restriction	keep					KEEP_FORM_VARIANT	合法词形命中：restriction, restrictions	765feca7dff3c48424cc43bb8a463f4447b6c4b7d9e2495b8b419d57b1e9ba79	d2c5df8c2d72c47f7d0e9be394e25c8f6ec1d9f8dfd8b405e3fef174a83f8e17
word_6654d6b3ba46	tonne	keep					KEEP_FORM_VARIANT	合法词形命中：tonne, tonnes	376c2a24558b83fedebd09ff2c4f95e0dfb5747073ddad3da905286d140c8f99	45ee48e7a90e259cdbd13a7a36fd7ed71b04a97f7979456c50a997f9424aefba
word_dda5843c98f7	divorce	keep					KEEP_FORM_VARIANT	合法词形命中：divorce, divorced	9d52b1075533ab47cffd122de9b4d6dddd97592869c50e220d5919d08d905f23	49e0108f45cb8d2998f62b608722cbfb4ca25d865da15cd2f19cfcb8731db9de
word_0eeca98625ac	pilaster	keep					KEEP_FORM_VARIANT	合法词形命中：pilaster, pilasters	52247a4e6ca7d3af60746ea7872c4d4e2a87d51f33864469db328a9d0dd3cebf	283392b340390f016bafe40768cf62bc10911fadef706f9e16765822980b9748
word_1c508df9be36	vein	keep					KEEP_FORM_VARIANT	合法词形命中：vein, veins	a25c39da89fbf524ff59c1e0a4ca405b6d538ff03cfd9762eef8574804500d36	e4733dcb550fb2fdd859a2654c78985c6c865fdfa8ef3ed8245a8f576c890cda
word_3ed99bdf66cf	pool	keep					KEEP_FORM_VARIANT	合法词形命中：pool, pooled	4e1072e433162ddcc02049bcf9f517b3f3e5cf82258a00126bf4a35b2d695366	32f7771c68b4f0c7e04315aa22ad984598eec9c0d1d1b5982086b197939cb5c4
word_75b20a77ffe5	by	keep					REPAIR_EXAMPLE_IN_P0	已由batch-p0.tsv人工修复	72534f30d27ac1edf3907928368357ef929df407e7de733bf99369bd30c41c23	71e1d49b1da579ba96074224da851154a703374ddeacb8522cf8480681237d4e
word_cf7bcbc614e0	diffuse	keep					KEEP_FORM_VARIANT	合法词形命中：diffuse, diffused	53e4a184cd1d65b812d19e657781b73d15daa31446742fb95123bae6e7fbbd73	85bef8e91e20d618e82e6c8a0585c4ca26dad8534dea87b23d6b22ecbfcc33de
word_9e9eb3eb6fd2	die	keep					KEEP_FORM_VARIANT	合法词形命中：die, died	f7ed42d40211fbf39e40f325840c0b58e670e2161baa7f0a7c733b762409b5bb	9f52063b48fe2d0912f1675bd84bbaf47267ddb1aeed68b9b5e34684e1981ac0
word_3b24e867c9de	applaud	keep					KEEP_FORM_VARIANT	合法词形命中：applaud, applauded	cd082d54f5b878107acaa10b6eb0db3a84ea778dc0f9c9877d90a0ff5a29e827	1f9bc7857df9b853b6f032a700f20e5bc7f19123c7e55e7c105fcb015807b0f5
word_3ebba8498702	insect	keep					KEEP_FORM_VARIANT	合法词形命中：insect, insects	104c7097c935c4d7e89b535f52d5810f3496ab38a055976d92a632886e0f070c	1004bd907033c89cbe0b3bfb0bbe7ee8c66b89781903a47e7b6dbc687ebc6c44
word_6ffbd156b692	embarrass	keep					KEEP_FORM_VARIANT	合法词形命中：embarrass, embarrassed	3d46249ba034b866d77fbdeb9c841a35722101feed557074d861419a34a80050	97ccfbaeb77e9bb8b00d338cb53109eb9a876705fa84f97f1c121ab1f4b6798c
word_c7fb01f3d845	ice	keep					REPAIR_EXAMPLE_IN_P0	已由batch-p0.tsv人工修复	ef015f91e7a5149a1acaa945415dfdb8013c4bb8c929dacafafb1f29528181c8	bb0d00a5f0abb7fdaf98899968410d5a6cc3d5eddbb44ad68bc9d2c89f2c2097
word_6ea5fa92afac	condemn	keep					KEEP_FORM_VARIANT	合法词形命中：condemn, condemned	4f88f06e2829c0b10a9159034e2bb0f85879c0d14460dc8ed2a1baf9ef869a69	507213529601bb6862b91f4b8d51ec4cc121fd693cb86d38a1b302702e5001f9
word_d3b2751edde8	establish	keep					KEEP_FORM_VARIANT	合法词形命中：establish, established	7d8ab6a1b2b1a3fcf267f334bb7346f90120c216c642d2a0d903beb432de00c7	1a6c4df711a386b3dd1b3f1fcceaed4568fbb98faf96990e986da915a984375d
word_f5966132d0e4	cite	keep					KEEP_FORM_VARIANT	合法词形命中：cite, cited	966fe4ceea9a497f2d2cc361aed8fb218506fca0e53bbd89cef49ec4f91ef618	7782273b8b97cba2c2e7b1249da167131fe3c8b8f81f537225d1fdff2eee3b60
word_3f48579bf5ef	rat	keep					KEEP_FORM_VARIANT	合法词形命中：rat, rats	77e593aa79a7dd21da71c8ab857afe946dd5170d456e468cba91b25b3c6f5017	15b7a3b7f5b148d09d7a77399dc2d2571fbd8c334a09c33b62e20fafa2777267
word_2c5efd5e04cf	win	keep					KEEP_FORM_VARIANT	合法词形命中：won	312e217abd1e35947267e0d9d794480513d6cf76a38458cbb78cd90d7bfed125	e5c1abe9a3dc810e8c562e64913280692589e1916796e584cc13fa343ecfd3ea
word_010ca83dbcc4	serve	keep					KEEP_FORM_VARIANT	合法词形命中：serve, serves	b6ab74b9fc98541ff0edc2358116bbe391a13b4da0b9f3fa27dec1468a33e8c4	b572ea22146aa0601e41263586056cd1015a7db99b13eb3dbb62e48dce2f3314
word_aece8ac8048a	plant	keep					KEEP_FORM_VARIANT	合法词形命中：plant, plants	c88bcdcacd1de3430d9295fd912ab93899274c4a0c9f8ab59d02dc43d9166dc9	f0035a5a83cc677ede4f2d471055c71dd0d67d708672c284afab042917248bf1
word_b78fb04a141d	grant	keep					KEEP_FORM_VARIANT	合法词形命中：grant, granted	a6df736570404ac90f3b774341d14fefebb82b8eff53ef106bc5cec4b6c73a85	e95acbe4ae5a2a4cace82fb129139d8a423ca1c983570295d36bb358d164352a
word_28a34c937f1e	aug	keep					REPAIR_EXAMPLE_IN_P0	已由batch-p0.tsv人工修复	119ed606a4a9318aa22268738e2884e6d1fe4f2bb703c6060b1c5f1c7d5618fc	a58476678f71eb28994628b6e8445ccae0c7f12f8dc6b19649d846939fdf1f65
word_ee8426c7272b	imply	keep					KEEP_FORM_VARIANT	合法词形命中：implied	9f393b874875967a4d681c30c7a21581862bc5c72e41bd06f561c2e032f74989	9696ced73d8c613fb0a8a1e0bfd93cc9f7ab99843d73cd46683ff07d6832f430
word_6fc15a2df1af	convince	keep					KEEP_FORM_VARIANT	合法词形命中：convince, convinced	7cbc2bca329d8766890e305981ed65dad66278fef11e09804e7810ab1b396d71	08741ec6b2eebd66b3c2c4a19db117ec963f1d77eae90606829cd39b27c1e469
word_741c2b1f6a02	govern	keep					KEEP_FORM_VARIANT	合法词形命中：govern, governs	166fdbbbb6e7e90575999a8e12ef2bee996809837368c52f7772c74435d5cef5	98ad15e7344f7849d889a2639609f41f523af65b2fce5aa30fe1a8f3b6be66cb
word_3bf91e8a84af	depress	keep					KEEP_FORM_VARIANT	合法词形命中：depress, depressed	2d2203aee5427b59bbdf2f636ccc17967afa6956bafee98437079f5ba93c3a1e	b7744a8cc1e7483eef94a3f0fbbfe0226303764b0bdae741e7567ec07acba896
word_a52a57c065a3	pound	keep					KEEP_FORM_VARIANT	合法词形命中：pound, pounds	39b389a8af7a8144ba425c9c44ad5eb5f6044c101f58eb134b8b92a5cde18015	e673989a994c51640ae65315845304ae22d4953960b67338b3b4ebdbedb206f1
word_8ec3570eb2cd	cent	keep					KEEP_FORM_VARIANT	合法词形命中：cent, cents	099351d11bb732afc0951914f73170bb33123871ab93f9ab3ecf527b3bb062ef	bbd318d759831fb8f5641b877f815007f9b853d51db114a627763269b049fff3
word_6dceaee987de	midland	keep					KEEP_FORM_VARIANT	合法词形命中：midland, midlands	112549d60865dbccbea67d8fff7b8097cb00677d402857988ee4bdbe040991a4	911e04124bc46ab34597d07b76e68c4f31c7b9e74c6ad87894ffdf02dd3e3f1c
word_77e03a45880a	illustration	keep					KEEP_FORM_VARIANT	合法词形命中：illustration, illustrations	943c8c018a9ef6724f477378428c7785da9ad89980e5e1d34062c6f2e33e3fea	1d520310b60145d478f01b14485c54f8483d4acde002958ae192902fb7b943fc
word_e9f0fb964c60	rescue	keep					KEEP_FORM_VARIANT	合法词形命中：rescue, rescued	db043388e90c37e93cda9bede67a5431a24ed67c75220120360383c11b84f001	116cf4c9f3f33669f0fb9b17709c5efc37beaccd4d1e8f03c96bb86baefb2856
word_493baad172c0	shortcome	keep					KEEP_FORM_VARIANT	合法词形命中：shortcome, shortcomes	7ffae7a4c99bf6ded0619dd6dd5e23b1518801871fff1ea3381fd60fc7dbe3f7	b50df6d959bb282015526f8b69da450970ed2c6e775c5faabc64dd5b68f15f92
word_adf0b8ffac71	fulfil	keep					KEEP_FORM_VARIANT	合法词形命中：fulfil, fulfilled	d8ecf444cafc2bf35231f715c17e3e36d017536a04e44edc5029df2b2ea9ff49	d9509099d9352a43e9046264a05702d477b22f8f4f40bcb04cc18db2f2813868
word_102cce2ff63d	fight	keep					KEEP_FORM_VARIANT	合法词形命中：fought	81dad52b36eacfbe576441437f07d6f0562cd3e51e8b7ad30794a9ce80d24b64	2f70ba276e7e64fefe439ca9745a3963b7fc1e0167914977f22b6637a70f7b4c
word_39995dfd6ede	heel	keep					KEEP_FORM_VARIANT	合法词形命中：heel, heels	9a125317c1a434e754da50b526da16c1ec467ebbc27504e0b48e98ef26b076d4	c81994f2a55ee051b114d30323f404bed18b2a4fbb2c9c8787f69cb704359585
